datetime,pm25,pm10,o3,co,so2,no2
2024-12-10,42.266666666666666,49.833333333333336,0.022000000000000002,,,
2024-12-11,44.53333333333334,54.8,0.022875000000000003,,,
2024-12-12,24.3,29.433333333333334,0.024625,,,
2024-12-13,17.35,22.166666666666668,0.028375000000000004,,,0.0037
2024-12-14,4.615,8.03,0.03543749999999999,,,0.0032
2024-12-15,16.966666666666665,19.53333333333333,0.03868749999999999,,,
2024-12-16,21.025,28.133333333333336,0.022125000000000002,,,0.0105
2024-12-17,28.6325,37.93333333333333,0.01987499999999999,,,0.0063
2024-12-18,33.7,45.06666666666666,0.01774999999999999,,,0.0072
2024-12-19,34.95,45.56666666666666,0.019375000000000003,,,0.0066
2024-12-20,27.775,35.63333333333333,0.01299999999999999,,,0.0135
2024-12-21,28.575000000000003,37.4,0.015687500000000004,,,0.0037
2024-12-22,42.25,52.23333333333333,0.016375000000000004,,,0.0075
2024-12-23,35.425,46.2,0.022062499999999992,,,0.0058
2024-12-24,10.5525,12.793333333333337,0.03462499999999999,,,0.0033
2024-12-25,19.295,23.83333333333333,0.03937499999999999,,,0.0026
2024-12-26,17.799999999999997,22.166666666666668,0.0249375,,,0.0027
2024-12-27,19.85,24.8,0.02862499999999999,,,0.0046
2024-12-28,23.7,27.8,0.030249999999999992,,,0.0034
2024-12-29,22.950000000000003,27.73333333333333,0.02006249999999999,,,0.0015
2024-12-30,14.2175,17.7,0.022437500000000003,,,0.0046
2024-12-31,,,0.022687500000000006,,,0.0074
